Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
18714272,1701708275,2249.90428002409351378052336139724803444747377566069172664598252735439639423772,2252.28857499302206347056977281825935744079243848847062767602746003452766218334,2222.68341243710940816674546422289755514177159171455789150511256907960160204970
18714400,1701709835,2262.34532728249108968554061958515046821673210637967661726667227313199633413503,2255.16624393360332182044256163217495465502764504366931097901367263132978667605,2234.96237563766008497143099590245668062737517108965279325847309051135526034354
18714528,1701711395,2262.35380433169209064726709700667682864353264533265422996221751346199939026055,2260.85497408022767157865768439503417187982282510171929636692277675249390831349,2234.96237563766008497143099590245668062737517108965279325847309051135526034354
18714656,1701712931,2259.00313147405194677513977326155144849694692754494861543747921088425647388480,2259.97761620270258231927655676122592544491699300987767866710277083894838171640,2231.64574823099209708430135761587306098351598969906614411985040421471942372985
18714784,1701714467,2259.00878679365111624717015908464181741287547557990943155141523316199890805626,2253.58977290462791179603840538427603039321411975085243992814778414136147063158,2231.64574823099209708430135761587306098351598969906614411985040421471942372985
18714912,1701716003,2259.01927234548632311860350698785671208444708779474008033092196094740275688283,2260.17735556819516627132510637056822927761419888574201687221737197889074448038,2231.64574823099209708430135761587306098351598969906614411985040421471942372985
18715040,1701717551,2263.77610725787920440688253340147781457442345735620731297859452329760358063005,2260.58298952105504898361661987274661143599513547394534081032050779210053384926,2236.34011352338935829022044540294775367530939744050291737002951265398445869428
18715168,1701719087,2263.78079649567513513951055160139004858564800645846028148312690783676247558689,2263.29239812542660742553984550356110585999912119574268745323741368868829008413,2236.34011352338935829022044540294775367530939744050291737002951265398445869428
18715296,1701720623,2270.72786620118489880056648282773473286347889369082150832801852560850100122885,2264.80803643321380464276496112875398435939871065217444165700532392424002058009,2243.75346046273911407813501515506646061741784707376970797477830563240466860863
18715424,1701722183,2270.18807083687206185574387405360233370776801327349414670887583884233184780339,2262.76180163726137336101680400992307411372696025053218526932404216977856290749,2243.75346046273911407813501515506646061741784707376970797477830563240466860863
18715552,1701723719,2267.35485881300105989376310791758871688253015113749806542984366771689331920024,2259.42109461572007962052020169310513646940395794818488424989342249363361196512,2241.24014050794460484028684180973494103075691219896691179439468447403946100762
18715680,1701725267,2267.19533437673706749455747866375007523775938415286578394070357416608831407184,2257.12037445928465356787004040184672013583111028429257777588065646571625041909,2241.24014050794460484028684180973494103075691219896691179439468447403946100762
18715808,1701726815,2267.10994117257200249234349863865871161165153909701374942838739725008882446406,2259.16828592950085834025949476693832356217952757786244981324769251283172395019,2241.24014050794460484028684180973494103075691219896691179439468447403946100762
18715936,1701728351,2282.57524472973559171091018521821342970610660117772240142798960799032562618888,2265.25636106809241899885170990663052204506654855158741929632370495161789508773,2256.57375312986598542455893003789694325519015231576167439522309915741472936356
18716064,1701729899,2282.55208174037380321051358673579638295580589101177753798430068590457319437400,2274.70209122253620604656176922810594397354251735157729006998540092338810021034,2256.57375312986598542455893003789694325519015231576167439522309915741472936356
18716192,1701731447,2262.43102750994949945341086811268104865592452320202657425702486407476504869770,2263.65771553949426884699853439341787167022828274714255735968078814457792169497,2236.69219092031915288066437698697835562719390302111067536379294578692933631661
18716320,1701732983,2273.91153247125009798441372368028357491958998502764932014050312461288828574782,2268.25084536938853088158636370865827732003039010252902881934712211807160455098,2248.04585731162931553891328641441935241834180234845579668281546428916976438962
18716448,1701734519,2281.44594127904696823368962292506371461860852036194937804874053076281857278896,2270.40735497685942199775108466739662202403229436988565712725321130073222671969,2255.49465250146967926251963741599406659580669082414399762393514060564331695605
18716576,1701736067,2280.92214766021778185071293310071735783061667534008183948216186783875859183652,2272.30131132863862684996829259929670596213249280916942312990897159336754160317,2254.97484305931303394445461657489273028358280596393164678304287853169907875495
18716704,1701737627,2280.92488705947592250483042875765292647005142864994544355115929883594077085071,2275.56190772367452363232188070181769820771320208407329663893650634634709495496,2254.97484305931303394445461657489273028358280596393164678304287853169907875495
18716832,1701739175,2276.24840275734739874137515205763448141190124310384563473645716590871872357552,2279.76548861894554811217663408760743223794849423765721800622710988670892105964,2250.43925925248789544131976508905320575319607785578690590471607019516200201325
18716960,1701740735,2276.19622233970326515157518432813108054601862681756570037905927494350527715045,2274.23594873662160453168361267377500848612086684973574633735538622632307863905,2250.43925925248789544131976508905320575319607785578690590471607019516200201325
18717088,1701742295,2276.90207543615182740456305955569317926178981213332922771060813242092184229042,2273.90985890399437809540020329654073507013844389261089120442668903390071434501,2251.16336639612621136975072688998309435162362839782469065787014213015554167962
18717216,1701743855,2263.59844138367690945232757071206380158083738557673323483995773772533098724620,2268.80896220975536121484968609272685411545947834191939582606586153412578183552,2238.02238176426938967207253804047437908848117300563365066659434045590633868339
18717344,1701745403,2266.07379323659419270877051440761769921649026744679521320315700216154287135585,2267.60011555965050117123198413835042370509900175196452656076491514391119510903,2240.47443339347812875801263944781552769528195068939338834449637912884788740941
18717472,1701746951,2266.07323329939301102361021136103823810387984145242872909627928391389989598023,2267.51537885101562347514236331917296632345712302086779558785653819555670138860,2240.47443339347812875801263944781552769528195068939338834449637912884788740941
18717600,1701748511,2266.07498520751062584838570266255709932846595572694207786779590946397454464936,2269.90436738629433781715272821854240941179508429133643816066719252416757680891,2240.47443339347812875801263944781552769528195068939338834449637912884788740941
18717728,1701750071,2268.76845230332320447161555469459612746713600840248653701767767863631870700339,2270.10016551566217982416105872461148509134890099713515402677669644004933714670,2243.13447316102739945547977293230380311067671136138876300688900117955481628353
18717856,1701751631,2268.77218606024980900661333350035206339517631125746002228392579463871054732087,2265.69652819874860028112806194264054350669612715907904067698732336144694456366,2243.13447316102739945547977293230380311067671136138876300688900117955481628353
